artist_id, avg_popularity
0IOFlTtlsAdNo2WDmUBs7V, 1.0
5l9bRWnZfpKEaV1Za2I0RQ, 26.0
5BzFlYHR53XPl3THdmwUj5, 26.0
2GrNlLf6FvKsEuzwn9R4ec, 5.25
0uQUj7McMJ4Ba5Z3lx9qdb, 6.0
3LwVMVAiQzBR2iwqo2Y1X1, 6.5
5Gt4iQBAP6gaTAje5W70Bq, 7.75
5NAz6PPPs3jj8VqZFymVeN, 6.5
1G2iN1XrcMFgay8O8J2xP4, 3.0
2JJKnU2wuq1e5zkEBQT6Yz, 9.0
0ARJJhJxyF6nglZWlQx62H, 1.0
7d8ezT0Gbgju7nUvJ1x44q, 1.0
6tXXyUySG6wybgom1XjZRB, 1.0
176sdJR03NYNxBk6yUYNJi, 1.0
0u0SYiWtDARWAFlCtlWt5z, 2.0
0VDFAl1Qwl9UI4azIiQHCN, 2.0
7dD81IY65IFuj2YK2beDdL, 24.0
5Y6f0xZtD6HEwmadkf9xqZ, 7.0
6OXkanKDyU54tpbUgYrDxy, 7.0
0EZfUhdeKm33E0Mx6iFvnR, 1.0
5YnhgFVsYpg5livxWuLjzH, 1.0
5PHyHO1YerssKUFe2JvIma, 1.0
6XFmQ95gh1geyHsOHHPDMx, 1.0
31J6YmW6QVvKbV0WWZ8GTq, 1.0
1mPeC7RP465aXHiYd9fbTc, 1.0
4m7sXxetHBfUAn4AuAeO0Z, 1.0
4xs2uzRGx01eA62pR8DEuu, 2.0
1xhPlNYBEe3WOMfzurMQPO, 2.0
6EiCigEILdRD3o9uldtVhm, 2.5
4bQH1EY9ieJEEDGnzPyhuQ, 2.5
0O6N747He89l31WIgbDHBv, 2.0
6m2ZGolSfI9thz6Z8DpkO4, 4.0
0gOEhdN00zAsuyWiAXtout, 7.0
6zqjTtqklaLQNGndMj7Dbb, 7.0
0AajsDNRj8yALE5LSbtkxx, 11.0
47r3nh6IkBAbrfJbYCGGd1, 6.333333333333333
6JqKDw6Q6OJCPxsVRqCX3x, 7.0
6V1mdpFDJqscjPHWxYrpoy, 22.0
3rWsQLg7ZlhyCh7ZYL3mJd, 22.0
2X8mICCa94Tdepsp1GSwwb, 19.0
791UqFkAPOo2MqGZr8rudS, 9.5
3qm0iU0Xgu7bkudiRhyJJU, 12.0
3UJ4r3cmonI4CRd3bLGUXm, 12.0
3qvraZiYGJSDB7M6lAABTX, 5.0
6L1pJKTHehgiT0zgKAmamX, 9.0
2ns8hBVFLoXJSySuf7gyjd, 13.0
1HgfND9Vgz4NLL1amub43A, 3.0
4n8P5SMXkqpRtuJzApO3Sw, 17.0
1in9Mx2FtPhmPlKa6UsDKZ, 17.0
4ohDcZGTJ0bq7H8Jor3Y1u, 22.0
0wx17pjKXLhrOQxMT0VSPO, 16.0
1sOEgGrkQZO6TdjNMc5Xww, 3.0
1tpNmwo2MjMOjofBF5YIR3, 2.5
2dVELWRmHc12rYkMr3xU4Z, 1.0
09m9UugNgvyZYtU3kRNVve, 3.0
50O8VKg70CO4VFBmalJk9O, 16.333333333333332
0gGPIxVnwaU0YN9SNvZEXZ, 2.6666666666666665
7honYxaHEtUjeGH76C5j4I, 1.0
2sGqHwgciZwEXwimhNsT40, 2.6666666666666665
7pgLCvOfer7Nxp0kPt765q, 2.6666666666666665
2Anju3yL51CoRxnsIKJTLX, 9.0
0OPEleS7C88ZftzUnPLGhx, 9.0
72EnwnWRQ0ofYXvwig17YA, 6.0
3fwJ3lk7m59CakrYqb5HbT, 3.0
3hbwJBEps3yPkbfIVM1rIw, 3.0
2G56e8i9XLA0rl3SDIVGH3, 8.0
6WdOE1WFzLarvpHMgmHRQW, 2.0
7rPEYk7gz3nShNFQvKudeg, 14.0
3zI8YWX18GDeADBjjoW3IA, 14.0
7ryUJ9N4ljwtN1D956bi21, 16.5
7uP2HGVJt1W3Cua4MTfGAy, 1.0
0G42iMFH3EOJgeZDO0OC2d, 1.0
5oHD1BTcdVgh17k5YyORsG, 1.0
3qRBcYvWlPGTKhhgec5Rjp, 5.0
2BSmfbAklsSSVgglWUoiyQ, 11.0
5nx5ccWrSWtJIpxjcCplLx, 1.0
7BmWJbwH87ClxhG8Kicgxj, 4.666666666666667
0nanTgqFqOLutngQl9FyRp, 4.333333333333333
5zVB67tSWoCAzdh5j1MZBN, 4.666666666666667
5BI602ZPmvmeamm6oFwlv2, 4.333333333333333
6sLaJrLqOcBD5UmuWFIeMu, 17.0
607O78nywThIo9CblSMsED, 10.666666666666666
1l5q480adrYoiJhfcztHdJ, 21.0
0lJ1MXIW2kTyoEu92uluS9, 16.5
2PRy6vElGqZHlWrShjYOCP, 14.0
47AKwmgyTesXTmI0foUp2z, 25.0
1iyVKG7OICkb4Npxy3LVIN, 14.333333333333334
1CiYY74lJ4krjtjLc5fU2q, 16.0
3iLiJf5B7d4DDS5aCQ6rs5, 11.0
3eVHZPDZdJyqN2907lu81l, 11.0
7bvhAv1D7WAmKISSbTGnIu, 22.5
30NKgFcVjoLUh9MkUbNla4, 42.0
1eMJ3Vc4y1SzxYb7tnGkcI, 47.0
2VrSthzetu4LhbDSjCaV4n, 26.75
1LBgLwOU2NxKGlplJbQtnP, 36.333333333333336
4GJ0Qe8QxD9MXM0Yb94K3Y, 28.0
6txwq9L1upVC4VzIdfPPOq, 47.0
3oh5PUaDZkd57Yp1jsA6gp, 27.625
48YpLxYeeTr5xX9zoR6ts4, 32.2
3qESkR6GbQhRLO3ym3Uy19, 36.5
68yofVPJcVo6E4lS3i4Jx5, 35.0
4WwFHlIxxjn34Cf2gNklCo, 39.666666666666664
06DKt0SwnYYqVeXTe6wxLj, 35.5
6YpF7854y7gfsPwqUcMS0u, 2.0
0hXTximX5AUlhGutVxPJkZ, 2.0
4pFfxdriGu4EvETXquU5ZG, 6.5
0RTVEyrauKSPRyA4ULAAWg, 6.5
3XAFe1sZ8NC3wXHD7ENAWi, 6.0
3a4467zcINvBV0Fx5X7zqY, 20.0
3uPDXrqduSQy9lZ2xLZpb8, 14.0
7Cg3uEiMccMU3cJcVpfdPC, 5.0
7cQEnOwVOGiqq0EhNWjVCb, 6.5
3Z0bcMZ5okwM5YTEH0tvpH, 6.5
0e5cxLJRsnlaWUPOAqZVc8, 7.0
0iXIAgIrC6rYhWsEEgx3dU, 7.0
37zsq5F9d7bDvgSq1HYW3W, 7.0
0CJIxN6QLwadpE8dwsL0UA, 7.0
0d3VY6qJAMxGtJhd0cja9j, 7.0
4CKbJtjAaGozbZ5SySpFq7, 14.0
6wF3fTsicyivFGVuMOHILa, 8.0
4sTWXVvA1ebLxNe0SLnn7l, 24.0
3svI7trWR98RLvB5Oi1D7z, 25.0
2s9vLJYSZWaphNeRUB1O6N, 8.0
0MlLzD7F1VFdywqJUrcm1R, 8.0
0QkgoSJhrx0pGBA6jvQxEx, 5.0
5Gits2gUaFDkO4h7bLKjxM, 5.0
02z02wrC6h9KmXmSxZguNj, 5.0
62tqRMi6LnzLC2VQnz2Zt2, 21.0
2RLLRUQklaUFhqMuZm4NFS, 2.0
2rXAO35B3Kf7vvSgzNtzNu, 5.0
4r9LGvmmW1tbJo3tNfWMkr, 14.0
3eUvSsNwX7eNVzfTUhcPBB, 11.6
3OEQ1dJykIOaVHwhsTNmJF, 12.2
5CtWweeOyqVEoLu5DLOH56, 12.2
0v1axjG0KwIz3aciZffFMu, 10.4
4ZgIyyXfrwmqI4WXx9etGQ, 12.2
5YAtyYCXXQ7YPuowGWuqPp, 9.4
1B0DN6kNBoZlfQzXOFTz3z, 11.0
24J2rPxnR6It1aBDVsJnPE, 10.5
2shs60BW5cYC3a5tobSTdS, 9.5
0G5DAclFC37VLM1kKPHg3w, 20.0
4nj08WhiOMFnEocWapszdl, 20.0
2DS4PjeNBvf4HQThEehF5c, 21.0
6jByJTW6DZkHpVQ2SG3fXL, 20.0
6Kw9BTxzFraz25S8HCe8pQ, 38.0
5qfLwIMPtIom9LXgMoRcw0, 38.0
6mgbi682gE7em8zkppaGAE, 19.0
6RVjyIvL2HuwiFSc7RROv9, 9.0
5CYufVewxttO8nSmYd9uNM, 16.0
4vtk0GdkL06BZlviVp2H7J, 12.0
3X14DM8Lf5cyHV4UT9iUCn, 23.0
1iYfEUKXzyy3bE2elxuipV, 19.0
28M22W3qy8yr81alz78O5W, 10.333333333333334
1MgJhBk0dlNIVTJ8wsZdEf, 7.0
2f96ZpPKxGfNwljvozQaYI, 10.333333333333334
7IbooPboKN7srclHriuE9B, 8.333333333333334
0UH6vXcVJPFi138xDWBIOi, 5.0
776AR6wId8Aq5PU2EtgeYU, 13.0
6fQt3DlHcKtZXu9g5xWZiQ, 10.0
5wAwCnAcFHN5W2386XhsOs, 14.0
2Q0FoTgoI9CEQ2m0xJNsOc, 14.0
6iDQWR7qrFVYgXKHEfKNH6, 44.0
6THvZ5FrlYAtLstpHCYU1Y, 2.0
3sr6SuHXflQLPEgITPHVXA, 5.0
3P1ZKfi3XTVIfXvWWAeM1S, 2.5
4jVI7XsvxBdPMV1v3AAq8a, 3.0
3kTMXYGAJvaUaT3FKGsOJ4, 3.0
3WmTB6YM5aBqhiJpmzf1XF, 7.0
5mKjCOw1sejIzXwOuOKu41, 9.0
3aBl3702bWk38lUYp9M8ty, 3.0
4NiqeqV3VpCe2Lfzw0TBTh, 2.0
7AtazFzOtRmLjOD1rjXAxh, 5.0
42VxOCKKlEXQ1kgDZBXnfk, 4.0
4MTdXqcDdn8SttuzpIHr7G, 14.0
6H8DSFe9M8uHWEbhw1eMOq, 11.0
5oREZfPeedk4nyo1GpqKfU, 38.0
14cxVSokfnzjWzmzeoavXb, 45.0
3ha94k3j0Kl7NpCiDEXLoU, 1.0
1eGjy7wMBFM45ov4sVPKRV, 4.0
1lEW8e6I84AuJdqXCS6QZj, 1.0
6mflBF86Ilc62g26NeUOFs, 2.0
0ItOFzqIuYuowqlrjJlNTH, 38.0
64PIeisw79uNk8zv5CrCyS, 35.0
6lr2jpx9Smypvs8mYTxhBn, 14.0
5t23gcDrSWYOnH9p7v4mEf, 25.0
6p5x8y0VOBhf0WGBfYjSIy, 6.0
52Z328C0aomxTkWRfuGfmy, 3.0
4A9lxT5J4Zhb8KS622C2lT, 18.0
7MvLO2DX3rokDmfuCB3VH9, 18.0
0YTXGTFvE5m85d0R9WqIoM, 26.6
3olLpje3T5lv0C8MJt5fbA, 25.0
7F88bhDSKIcBzmAHObshbN, 25.75
2YThykQsuHdqHKZfpzp5y3, 24.2
0OyCAQZqoVKfQkeaSU4yRH, 24.666666666666668
4kuL7VapQ2IGJmmnzUhsNr, 26.0
0J5AcY0xrfItga4ylgMbar, 20.5
2zz23mPRPBkTCRNVcBucmR, 22.0
36leIYhh9VPqswiEfaZFEY, 29.0
5s6atNTPK1yrc9AWVh3tVR, 23.0
4wReCfBaz8n7Z2eA9AOTiS, 29.0
10lJO3KzBtZNUDhasj1BKx, 6.0
0fLV05c2Nes8aLJjWCAwjl, 29.0
2buQ8nJN9tUVl6ExZC965q, 20.0
58SVEcr8hNse0Jce49rIj0, 26.0
4sIpBUwi8yDen3Jy0jwV4Z, 30.0
7KxOlkc8oQnx4ZFnxgjNPV, 7.5
7HjxIuw6VBEjQLTdg3l4Rg, 7.0
4sj2gmVb9ExuH4EDMQF8lQ, 7.5
5PQdtbRVhbEW4xnnkS1jFa, 10.0
5q7HobcWzTWVQwbck0gwGv, 4.0
4ZFdkbGdtCLU5XN198ihIM, 1.0
4dtKATuhRPnUqpCEzTo0ng, 1.0
5ECLyxj4xrSQVnGog6odCm, 26.5
1CVptgOS6gLRp7jKqUhtXw, 30.0
61bQg4VnYPGSTBQ4qwkTdf, 30.0
3oVNwwOcAofPChamgAzlN1, 26.5
7xfeo24u8goKQRhKRj6MP1, 15.25
6dU2S3GGvmpPDjDOpnlHeu, 4.0
3f2KwGtosB79RhjWfAqlsQ, 4.0
2wjdv6QcrpyNzdeHoYgcgb, 26.0
2c2dutthGptIGoIlB6Nh68, 12.666666666666666
1PGjerGgGaAik8uqTVZr6R, 26.0
4MKAuJc5O5O9en6ZZO5R5v, 21.5
7cZ5ljacIj0RGAxAjijeqC, 19.0
0fJGSPa3GA3WshZq490glo, 2.0
6qsxnzWPNddwSmeYghaoHO, 5.0
4nRx1EPuJLPwK2zg39ydU0, 28.0
5d3LRNHcJdJz48tTVptFvx, 28.0
35T5iqhntCprz61MWcrgiB, 14.0
0YyOn3pvKeT1LKWKowx1OG, 14.0
0lOIWZDTTlw4EMmNpCVTns, 5.0
1tHLv9kMiqAZhpMEGZ4rFw, 37.0
2Cg6iCZ9MbuAnnaplGTdU6, 31.0
4yOJPNcGCvcQtPbgqQPdJ2, 9.5
5pT6CxWrneI4VxXFSPBifO, 14.5
1KSNCrNmqlwFLeMrUpnvaz, 14.0
5QTuqAPOGlIHvHxYt6ZIHI, 24.0
2GWO2az2ehE3ixfMLtdpl4, 21.0
09Ce3m3uFK1VW5Mr1nCqYI, 1.5
1QcGLxpcvOOvVYIafsS26e, 2.5
1FQZAsDfwpUzUrDmaQcGl0, 2.0
08aJyCqJgyyEVklHZe77R9, 31.0
50JXpwiwsojrMGGHVfif0r, 31.0
3889voMug5hvUtUVC9WaUe, 31.0
4q8FNGIIYhWnkGxjWilCL2, 24.0
65wWCNrpeb8t3A6707RG5B, 14.0
1nO7RmunUeFeDEkJvGL4tp, 3.0
4zECOKY69nLvquyzMmt24x, 3.0
6xwJg45oEU5NaX5CgdgiSN, 3.0
7D3DABbzPVkTOHSnIzlkOC, 17.0
6lrkCXswQc1Cu1OIKG9aRm, 17.0
4evzNfZpEIHaQ6OPCLE2H4, 1.0
6wYmFKyAN85UeHyNPMppyP, 5.0
1wQwRpJ3ABOPoU2c8cmszv, 2.0
3z0eyp2RA295KFtONumjzh, 2.0
435beiTKNpCdW8RSxV98Hq, 18.0
5oOJznyEqay4qLS97OGR2x, 19.25
0EMtah6izHPCJQ0D2eK9Uo, 19.25
5uaKaQdAXbLlpTYTAPb2iW, 18.25
3w0BVkFZwrxyhjHtLO7vgQ, 19.25
0PHTFFFbK3M8cfqRS66OWN, 7.0
3kWtGv4XlOkMurzPW6DHOs, 10.0
7ktAsKYEFwtaMgXZgYCfu5, 20.0
5zwrtz8WMprYAyolZvnpBC, 28.0
7q5Ha1yddYuaR4skKWbBan, 9.0
6keL5I4hFxZlzf9sqcIMfq, 11.0
3JDczOvhTUKEIXm9gWZwSM, 10.0
5vm8OAvUQU3nCdc1C34wJV, 4.857142857142857
4fJcYdMVMRD41LWD0lL9nz, 5.428571428571429
6L3emfKvANUQ0JuggxaDdj, 4.571428571428571
3SrP9dQkDbcnweStTE6Mpm, 4.857142857142857
36mnBIIkJreE1JDOAFjvLR, 4.857142857142857
6xbXLOUnhJw52X7pBBikBU, 4.714285714285714
40ShLhZN4fGXjv7o2DzZfE, 4.857142857142857
0Ez1A2ZQYm85tpqpjd75tI, 4.857142857142857
0keKfUg4NAAiWZm1QfAV1o, 1.0
1zNPCtKFCc5rENIU0vGrts, 4.0
4zCURrqiWf1kznI5E33NLM, 1.0
4SctcGo5cgDXRJdrpnz4SO, 1.0
26JXiNqsAhrXRkT3Ud0bF6, 19.0
6P43kWDeYwv9c0TfDtLQPP, 2.0
0o7pdF782LkrvuCn739uKX, 1.0
0mZuoXXclJZPEACi0WjjMw, 5.0
1dzWnYuNzDf48hTYS153Qr, 5.0
3nlD6rdoMGcthBRLkUUUaO, 1.0
1hLDxs1odILcw7beV4q4se, 3.0
2HlnVRdmkzuWvNDXI5qp9m, 3.0
5EEkqXObLuB41YVlbvqx7j, 8.0
1r6vMuL3jNKdePgoajDncD, 13.0
6QQJxlCKWbwmSZehjHX1cc, 10.0
1pamUeGqfTHkzNf20U3Ri9, 13.0
6l0SCeEhEUUIyAxdJPkEZv, 23.0
4Dl0k0W0LBVcJnpNOQACSG, 23.0
1slIcSMgw9pJntCRKTD9ny, 6.0
7ckwxi40IRpB60gPisuc9u, 6.0
4Y8mhvWTaw8WF3SL6Gurk4, 36.2
2eJAB26hKyhjrMT0dmAuwm, 36.2
7g553b3GtzaRGMs42HRRUP, 36.2
36S4IuGrv4jCBEHQNO1VgC, 36.6
4e1ovRuN0EfLfFn5Pd0lGC, 36.2
2fiI8z6Gud1cfPBBUNXqpg, 36.6
51yYhWIeVzBwcfKm5BhHxL, 11.0
467NrwKiF8MJj3aM6wEe41, 11.0
3uqFBaH6u1UIsDDZEXw2t8, 31.0
6YMF4fDLAA0k7ssbrU6Nyf, 14.0
3ebYaewG1OBHXjY0CuXunw, 25.0
312J03MmeNDHKTO5Du6Fvr, 15.0
1oavGyzN2xiGg51FNb3igM, 8.0
5PPCFPN9A3tpqYM3vbhuS3, 9.0
1NRa8kbyq2rrjoV0CXPDou, 3.0
3k3Z2Iqj2VJmJIVbtqaBfS, 3.0
2HkTtnBseplq57Gvbf5VZq, 3.0
5YEBE9TEPuI9u6orx67NkL, 2.0
3Xxy63QfCARP4D2rVEMBEI, 4.0
66ay2ZeAGzqXlWWyivtF38, 8.0
4vElSuM2ZGYupmxDPukY0z, 7.0
6QeTpPwmFBowaeuzCV2uw2, 8.0
61LdhtSBJw5NFZnj8ErUGA, 6.0
1N9tqBIPeGLHm9WwRg53nx, 12.0
4resPvzV1IAahS9jP89z85, 1.0
6R6CpqKhAiTPPILvWMTbks, 29.0
0k5dfZ7J3tg2cvsjkTX796, 17.0
1xfDFGgFHUa4rb1fZGZsju, 2.0
3bx8RVx8VG6KBN8unFD6iG, 3.0
6KhOtFIWa2wo4wQH8DOZX5, 5.0
3BbkZrlaRYo0KgNugQZIKC, 1.0
56BTRYh6vDMJvOwRsv2PgO, 2.0
7DScFtydGCopAqJCFbea3S, 5.0
53SsAVJcOie7gicWsGnMuW, 19.0
3KZoDQDTIC2lzvtTOxaXcS, 29.0
4KSYBO1KOq3tEv0j10jqGe, 32.0
51kLNLcGpqb9eXGfCl0vrR, 26.0
3N0kk0JwKklfG55NfXzy9e, 32.0
3ypGJH6aQwKifz0yIW8vaP, 1.0
3MA2rrG41EbgN5KL86d5d3, 1.0
3ICwnMOZ2yvsNgquyORSGJ, 3.3333333333333335
60lJKGm01NJ08uW1ATvRWZ, 2.5
2qJzYglrS3uEx6Fh22TJbT, 2.5
36gnyA54C88p3T8E1e9zOZ, 5.0
0i93vPbxzspaLYJWSeZO9g, 5.0
5NrxHT6iqPQifHd8SODcLU, 2.8
3AIh9dJoOA9ns3oK45ddNK, 4.0
5I0Eb9LDNW3XkAzW6XV9JL, 1.0
5Xn4hwwkMSTfqS7UzF3bGM, 3.0
5nXRw2bGVm59oEe9QtwhCr, 2.0
51NV7jZ1CpNyV5BR5nR5dY, 3.0
14YlAhyqbhOe4qVtHKgVCJ, 18.0
7vNeIlrvrIwgPM1p8Wc8pr, 20.0
1bAKRiXZfaVimDmfkavQYB, 4.0
0E6187Jp8VzXATCupFGVrD, 1.0
3tGItm9Bbskv2h2IyWCIR9, 11.0
5Boa1OVys1quSjbUmA6l0a, 11.0
1kvMcdypsjPVtlQDNLC5yQ, 14.0
54qf1p4GvCN28bNLkutNn6, 32.333333333333336
0beijH9MNYNxhP9sd2nWrF, 32.333333333333336
2p2gcSGrHE6a40cz2yNoGS, 34.0
7FUDUMF5nh8zlxC7CZBTT4, 32.333333333333336
18QE844ghtDhjhEBkmXrFy, 16.0
4SONLcixGoFjmViWJP3av6, 16.0
41qSKywdnh0jPEby13ragd, 14.5
6HUboo7F8OLCgr9vDBNHQl, 13.5
4v75HUUAqLUP92XJMafCzt, 13.5
499JFEXaVnGVFckDSMTIUH, 15.0
3FTU0tb1v7IFQ7kpTKGOTF, 3.5
1NOv44g1Mxd5cGaclfGNMP, 2.0
0W3V51YzFTRXZeLzmXEHmM, 3.5
0H5RWPAwWMA4iFfY5OLFMo, 27.0
0BZR53yhc8WswYXI6iDOrz, 14.0
1uVDg4lsWhD9Wl8Fu4vNub, 4.0
0JDR8TOmsEQVmdC3v4RZIL, 2.0
2VsMaOkkKdncKkdcFZZ7uG, 4.0
2NYsV8cVDAZ5APi9r1UVxk, 6.0
3MYBWKDvzw3RZN2XVEEkSo, 26.0
6HP3JGmvq46pEcm59Uacup, 21.0
5eh1CJ5SY34Jth1MnH9gdG, 21.0
4gVEkhY2fFk077xSbVTqjM, 2.0
0UXaKWO8LZfy3bLw5jMvXT, 3.0
2vyP8s9NlsmoV8WMR74ort, 37.0
4ZqeNcHn7hFKTAPphatAC6, 25.0
0vFvWfPt3Ah8Jmnvkz7u19, 3.0
64LIXJDKra3sWo5IPWnUND, 29.0
7cOGpYVgCIFLN4csGSo9Eg, 19.0
2qslBi6bgHG7d1dIfOWJNT, 11.0
5E2M79J4jw5ea6UGGr1lJg, 9.0
0xd8v3wg1d1ifTwTKykeYC, 9.0
0CJYRaeTjJ1AIiZrGihFSb, 3.0
2jMLffNjmvBYFJ3YNJxmvu, 4.0
24iSJPec79R4JKaXVP3D8o, 2.5
3zK1kmdf3wxh6tX4VdbO75, 17.0
1JiMzS8ifxwNXPUZiNpB1I, 17.0
35WeUin3ZacqphYFac8O8F, 14.0
4Dg8ziCZJlzoguoYRIQACb, 4.0
4AgLfdV9n9OV67nyuu06OF, 3.0
2Xpmhszi2MH9HB2G7TiQ50, 27.0
6z3xT6ij8oFtS09VdpK77a, 9.0
2tE5CKY0EfH26SzffbJxWn, 12.0
58MZXNmy5AJJDogQlMMJ4A, 5.0
5R37WmSrdy1f75boRjwLXU, 2.0
0ZLkQYzbIvhXqjDmz31z2H, 5.0
1tyj70CS7YNTT3q8z6ytmF, 4.0
6N3jPnycyMcgpUr0Edxsnl, 10.0
6BPCYhwTBkJSrCxMEIRhuP, 13.0
5DjBwD1qCXIe3r83bKJ3cM, 9.0
1gYrIYeO0cCHkCR8JvdkLF, 15.0
6CWTh5dOTapfp6pJS0z98l, 35.5
22HBKoiiXj1Klki0QDWcrr, 30.0
4CcCHfqnROkTsWA85BZ0BS, 35.5
5taFqpNpOHxMRnKVZsxf61, 8.0
1wGgkCyU4obFYUTCeXGsYS, 15.0
0t0UVtM9IWYIuTKXzbMz25, 1.0
5iVicrWiWsKMBeTmai78nP, 3.0
4e3NGBTRdZGAzTLQVxCS3h, 18.666666666666668
6ltqcWo66juA95naeilE2D, 18.0
2y5FHv6AHkU02qBTtF42vd, 19.666666666666668
5BOPrDa0zWmREwrBHr3hs9, 13.666666666666666
7nbBRH8kZ28ejxzsltDX2M, 19.0
057STZqKqr2ICFR1Eqi2gM, 25.0
34XVy7V0vT7SQiFW4Xy6ih, 6.0
22kt2EIP1a4yp956z00HCw, 6.0
4QRl4CvYum5zItlWOOFIZH, 9.0
2mkcPmSLwxBxCUuH5A82RQ, 8.0
5SZUGWi2kgMZGTUUxGiNsI, 26.0
0toeSW7DBqobpAYRrcMx3M, 26.0
5E5VwKBV1ZTB1aGKSa10K5, 14.5
2pkXapns1AdhuHBdmU6Sjk, 3.0
7HX2vNAaL7BrZAgur4grp2, 3.0
1FpnqoCI6POvApBzS4fzwS, 12.0
2u7MOZHxQHmkz1PHg4djrw, 10.0
0mDnJsc9pGKY3IdG5FH7rA, 1.0
1hGfHhkO5ISa0gMRbQT8KK, 5.0
1pHQb4W2WQX64PmRzNBRVj, 3.0
4OFPdfvlcXOgFEZJVOPEf4, 5.0
2REINP2flC826CRMIShOhG, 13.0
7de8rg1sP8GOu9gwRuJq3p, 9.0
01RzOJNF5juZgoaPYZBuwT, 13.0
1hRM531rQfcXvDjCC5ehH0, 16.0
3wk6ylKS0Fp3DmXFVcgY3C, 10.0
2AelnDDbhCd3Hqwhn9vCaq, 12.0
2YlV8uzcJFVPGHjv7jKNhX, 4.0
5BFckdkkWfnfzb9Khd9186, 13.0
75kEyXLMZJTHyW92OgWVxg, 12.0
0RT7Mb9rImbZ2yBcEOVKdx, 21.0
5oQP4O4IdPWFKnCw2KreOP, 21.0
2obKHfoqYvzJZl3NTENtdR, 25.75
4bcitECSTHdiMCqNSO0HXO, 25.75
1B3VYQcK1cV9R9Ckxun2n3, 25.0
7BBkoh43AmVQJxDJNrDhLZ, 25.75
0Yt9bC8n438MwjUYYsloke, 25.75
03t6CvukafsNbQU1OD2n3q, 40.0
57zabUYj0PmYHv4YeaeiEs, 46.0
5dBmWEgwzfdvlkXSXvxtSv, 18.333333333333332
2kaWrQhNIgW7tufIfMKiNQ, 19.0
4Kl6JWs9QqrJbtz9x75p6i, 29.5
0IjA8u18H9avxbo1ioOHdj, 29.5
3Wn4mhmC40P4e8NEdUGSIa, 14.8
5776yEPm7a5l5dfdp0O1Ce, 17.0
7JWu5IHC4ufuANIOwfeXJy, 9.5
76ah6DoisOGMRm1g8P73RK, 16.5
2rCU7qL9ApUS2pEYPr2Gyj, 1.0
2uwcYjvJ2aT2ig9HxUTFCN, 11.0
41Fmw0WODntwDHv5yDaIHR, 4.0
0Ff5Ux5ZS0OIJAXVH53ptu, 3.0
1Vxixs7PkuA06xg6LjxeEc, 4.0
6NEml0XiU1IeV7zkjpiYwI, 7.0
2m8UGMriYexvXr1fEJnvcw, 21.0
2RaoHdUloiewAhOZwyrGZW, 21.0
440tHgigiHuHb2k4XjwT14, 17.0
6n9XWa8CL7upDxVVmzBZZV, 11.0
7vQYQ2RIvIyHuv89VQaJjI, 11.0
0SHwFzzpe3h0l85gigUUrh, 2.0
5O33ahz1fu3JzN4lN1MsnR, 23.0
1WDvMA6RXFIkKvFIsBoZe2, 11.0
0lLBGuYoUPneOggSkvohlA, 42.0
29xozUSxns1gOR4BCCeu9k, 34.0
02RhvXTIhg46MyWF8yN6GG, 38.0
1qjORnMWwHW1ILrXFwkMbX, 41.666666666666664
0FjhTomUjkiKdg5qxgekD6, 40.0
6vwsWlBu2aC0pEZ2GRc35t, 20.5
4NSOTpwJncCNeL521Q6p5Y, 29.0
3FWzvzeMCkBoUDl1C6K5Kj, 29.0
7wTTm6H2lBsAtpRlFAZXkh, 16.0
3EMM33kyqHliZyml6fdaLA, 18.0
1La1kOof8qZfKDbXsxs8ZK, 22.0
6uoDxqXeInAaz4LljIp1N0, 1.0
2ZwzumHJGIhzhwrVxAoEcn, 43.0
7JX0XIhzQs1qaor0QrPZxY, 16.0
3ftyEiT78tD51uicQo3VJt, 2.0
4FJIUODz761A0ZihLemopa, 5.0
1CKLOLezvcRuPRzOiGvxS1, 22.0
7yaVh9gkHWQQ0fyWycEYM3, 50.0
0BvfxYA8ACgoJ80wDPZOgh, 24.0
6O0UlZWDGKZ6BvznoP6CsR, 6.0
6AfahUc7TbvGBfpl0Ppvfq, 31.0
2ekFq5fQY5a5UX7mEu17s1, 39.0
2fWVAsOwSf3KZ38JqTNxlO, 38.0
6jIVUmVzLLKMpHBCaGyGTr, 21.0
0aLAHH17o5HqBboWoMuOjq, 23.333333333333332
63fzQgU6yxawhmXinGAa4U, 36.0
1ejdxpymKKaciq0OYFttTp, 29.5
6GpI4cExuuFI8whExEy8Uj, 29.5
0AADVotaayIqi0PVeZjCYQ, 7.0
0VXrafKQtdX2hr9ryPn8f7, 33.0
1bgEcGFlgH61hQuOJDGtsd, 9.0
0vTjZkc8MvKsEy9KSpGbS5, 10.0
74RXXP3t8V7RAkv5ZEcuP1, 2.0
4ynirNTMHT5RIKAiI4aDfH, 2.0
3LYgH5XsYlhrLn3m1ccZjq, 2.0
21quyng0CXcFGHjbYfmPRr, 5.666666666666667
1ZdENaiNav4HgfdjydsewE, 9.0
0yN8Yt82NkRi3PDDM19Dh8, 15.0
4S9ojZXsCwcTcTi8ZuheHs, 10.5
2tbOQq04W7s6H3HkXbuwSq, 57.0
6jlVAg80czVPRFnLp05N0V, 25.0
0jVdcwv8OUA3ntLpeP2mSf, 1.0
3FyXu3lotafwKd6uxjF3NE, 6.0
14J0vpCDLRb5Crh9VtbQwz, 22.0
